testDate,expression,movement,quality,benchmarkPct,pid
26/01/2025,dynamic,agility,deceleration,0.853,1
03/02/2025,isometric,jump,take off,0.39,1
04/02/2025,isometric,jump,take off,0.39,1
10/02/2025,dynamic,upper body,push,0.495,1
20/02/2025,isometric,upper body,pull,0.7975,1
25/02/2025,isometric,sprint,max velocity,0.707,1
26/02/2025,isometric,sprint,max velocity,0.707,1
28/02/2025,isometric,jump,land,0.3955,1
06/03/2025,isometric,agility,rotate,0.6385,1
09/03/2025,isometric,upper body,pull,0.851,1
11/03/2025,dynamic,agility,deceleration,0.88,1
03/07/2023,isometric,upper body,grapple,,1
13/07/2023,isometric,sprint,acceleration,,1
14/07/2023,isometric,upper body,grapple,,1
18/07/2023,dynamic,jump,land,0.6975,1
20/07/2023,isometric,jump,land,,1
26/07/2023,isometric,upper body,push,,1
27/07/2023,dynamic,upper body,pull,0.8525,1
30/07/2023,dynamic,jump,take off,0.7365,1
01/08/2023,isometric,jump,land,,1
03/08/2023,isometric,sprint,max velocity,,1
09/08/2023,isometric,upper body,pull,,1
11/08/2023,isometric,upper body,grapple,,1
14/08/2023,isometric,upper body,grapple,,1
22/08/2023,dynamic,sprint,acceleration,0.412,1
27/08/2023,isometric,jump,land,,1
29/08/2023,dynamic,upper body,pull,0.877,1
29/08/2023,isometric,agility,deceleration,1.0395,1
29/08/2023,isometric,sprint,acceleration,0.52,1
31/08/2023,dynamic,upper body,push,0.3945,1
03/09/2023,isometric,jump,pre-load,0.52,1
03/09/2023,isometric,agility,acceleration,0.52,1
04/09/2023,isometric,agility,deceleration,1.0395,1
08/09/2023,isometric,upper body,push,,1
13/09/2023,isometric,agility,rotate,,1
15/09/2023,isometric,sprint,acceleration,0.52,1
18/09/2023,isometric,jump,land,,1
18/09/2023,dynamic,upper body,pull,0.877,1
20/09/2023,isometric,jump,pre-load,0.52,1
07/10/2023,dynamic,upper body,push,0.4305,1
14/10/2023,isometric,jump,land,,1
15/10/2023,isometric,jump,land,,1
30/10/2023,isometric,jump,pre-load,0.52,1
12/11/2023,dynamic,sprint,acceleration,0.431,1
20/11/2023,isometric,agility,acceleration,0.52,1
23/11/2023,dynamic,agility,deceleration,0.871,1
25/11/2023,isometric,jump,take off,,1
10/12/2023,dynamic,upper body,push,0.43,1
24/12/2023,isometric,jump,land,,1
10/01/2024,isometric,agility,acceleration,0.52,1
23/01/2024,isometric,jump,land,,1
31/01/2024,dynamic,jump,land,0.668,1
13/02/2024,isometric,jump,pre-load,0.52,1
23/02/2024,dynamic,agility,acceleration,0.4445,1
26/02/2024,isometric,agility,rotate,,1
01/03/2024,dynamic,agility,deceleration,0.89,1
06/03/2024,isometric,sprint,acceleration,0.52,1
08/03/2024,dynamic,upper body,pull,0.89,1
28/03/2024,dynamic,jump,land,0.668,1
07/04/2024,isometric,jump,land,,1
10/04/2024,isometric,jump,land,,1
23/04/2024,isometric,upper body,push,0.704,1
30/04/2024,dynamic,agility,acceleration,0.43,1
15/05/2024,dynamic,jump,take off,0.64,1
16/05/2024,isometric,upper body,pull,,1
26/05/2024,dynamic,jump,take off,0.62,1
27/05/2024,isometric,upper body,push,0.704,1
09/06/2024,isometric,jump,pre-load,0.49,1
11/06/2024,dynamic,agility,acceleration,0.43,1
17/06/2024,dynamic,agility,acceleration,0.43,1
21/06/2024,dynamic,agility,deceleration,0.89,1
28/06/2024,isometric,sprint,acceleration,0.49,1
29/06/2024,dynamic,agility,deceleration,0.89,1
30/06/2024,isometric,sprint,max velocity,0.1995,1
08/07/2024,dynamic,sprint,max velocity,0.67,1
09/07/2024,dynamic,sprint,acceleration,0.491,1
23/07/2024,dynamic,sprint,max velocity,0.671,1
31/07/2024,dynamic,sprint,acceleration,0.428,1
05/08/2024,dynamic,upper body,push,0.428,1
05/08/2024,isometric,agility,rotate,0.384,1
07/08/2024,isometric,agility,rotate,0.384,1
12/08/2024,isometric,jump,pre-load,0.7305,1
13/08/2024,isometric,agility,rotate,0.384,1
14/08/2024,isometric,agility,acceleration,0.7305,1
18/08/2024,isometric,upper body,push,0.96,1
20/08/2024,isometric,agility,acceleration,0.7305,1
25/08/2024,isometric,agility,rotate,0.5075,1
27/08/2024,isometric,jump,land,0.363,1
16/09/2024,dynamic,jump,pre-load,0.505,1
18/09/2024,isometric,agility,acceleration,0.72,1
19/09/2024,dynamic,upper body,push,0.494,1
21/09/2024,isometric,upper body,push,0.936,1
30/09/2024,dynamic,agility,acceleration,0.494,1
10/10/2024,isometric,sprint,max velocity,0.6975,1
16/10/2024,isometric,jump,pre-load,0.72,1
28/10/2024,isometric,sprint,max velocity,0.68,1
30/10/2024,isometric,jump,land,0.444,1
02/11/2024,isometric,agility,deceleration,0.86,1
15/11/2024,dynamic,agility,deceleration,0.88,1
18/11/2024,isometric,upper body,pull,,1
19/11/2024,isometric,jump,pre-load,0.799,1
18/12/2024,isometric,upper body,pull,0.46,1
18/12/2024,isometric,agility,rotate,0.68,1
19/12/2024,isometric,agility,deceleration,0.9155,1
05/01/2025,dynamic,agility,acceleration,0.498,1
11/01/2025,isometric,agility,acceleration,0.79,1
29/01/2025,isometric,sprint,acceleration,0.79,1
20/02/2025,dynamic,jump,take off,0.68,1
22/02/2025,dynamic,upper body,pull,0.87,1
22/02/2025,isometric,agility,acceleration,0.79,1
23/02/2025,dynamic,jump,pre-load,0.4915,1
19/07/2023,isometric,sprint,acceleration,,1
03/08/2023,dynamic,jump,pre-load,0.589,1
11/08/2023,isometric,agility,acceleration,,1
12/08/2023,dynamic,sprint,max velocity,0.67,1
18/08/2023,dynamic,jump,pre-load,0.519,1
18/08/2023,isometric,upper body,grapple,,1
28/08/2023,dynamic,upper body,pull,0.877,1
14/09/2023,isometric,upper body,push,,1
16/09/2023,isometric,sprint,acceleration,0.52,1
26/09/2023,isometric,jump,pre-load,0.52,1
03/10/2023,dynamic,agility,deceleration,0.871,1
06/10/2023,isometric,jump,land,,1
08/10/2023,dynamic,agility,deceleration,0.871,1
13/10/2023,isometric,agility,rotate,,1
16/10/2023,isometric,upper body,pull,,1
21/10/2023,dynamic,upper body,pull,0.871,1
21/10/2023,isometric,agility,deceleration,1.038,1
23/10/2023,dynamic,sprint,max velocity,0.6475,1
27/10/2023,dynamic,sprint,max velocity,0.6475,1
29/10/2023,dynamic,agility,acceleration,0.4305,1
04/11/2023,isometric,sprint,max velocity,,1
11/11/2023,dynamic,jump,land,0.69,1
15/11/2023,isometric,sprint,max velocity,,1
27/11/2023,dynamic,sprint,max velocity,0.6475,1
29/11/2023,isometric,upper body,push,0.67,1
14/12/2023,dynamic,jump,pre-load,0.487,1
20/12/2023,isometric,sprint,max velocity,,1
29/12/2023,isometric,upper body,push,0.664,1
30/12/2023,isometric,agility,acceleration,0.52,1
05/01/2024,dynamic,agility,acceleration,0.426,1
21/01/2024,isometric,upper body,push,0.687,1
04/02/2024,dynamic,upper body,push,0.4445,1
10/02/2024,dynamic,jump,pre-load,0.507,1
15/02/2024,isometric,agility,rotate,,1
16/02/2024,dynamic,upper body,pull,0.89,1
27/02/2024,isometric,sprint,acceleration,0.52,1
03/03/2024,isometric,agility,rotate,,1
03/03/2024,dynamic,sprint,max velocity,0.637,1
04/03/2024,dynamic,upper body,push,0.4445,1
06/03/2024,dynamic,sprint,acceleration,0.4445,1
30/03/2024,isometric,sprint,acceleration,0.52,1
04/04/2024,dynamic,jump,land,0.655,1
06/04/2024,dynamic,jump,take off,0.62,1
07/04/2024,isometric,jump,pre-load,0.52,1
11/04/2024,isometric,jump,pre-load,0.52,1
16/04/2024,dynamic,sprint,acceleration,0.43,1
03/05/2024,dynamic,agility,deceleration,0.89,1
19/05/2024,isometric,upper body,pull,,1
01/06/2024,isometric,jump,pre-load,0.49,1
10/06/2024,isometric,upper body,grapple,,1
13/06/2024,isometric,agility,rotate,,1
17/06/2024,isometric,agility,acceleration,0.49,1
06/08/2024,isometric,sprint,max velocity,0.756,1
14/08/2024,isometric,upper body,grapple,0.384,1
17/08/2024,isometric,upper body,pull,,1
21/08/2024,isometric,jump,take off,0.363,1
27/08/2024,isometric,sprint,max velocity,0.67,1
17/09/2024,dynamic,jump,pre-load,0.5005,1
21/09/2024,dynamic,jump,land,0.648,1
28/09/2024,dynamic,jump,take off,0.6955,1
04/10/2024,dynamic,jump,pre-load,0.5635,1
07/10/2024,isometric,jump,take off,0.426,1
09/10/2024,dynamic,jump,land,0.65,1
14/10/2024,isometric,sprint,max velocity,0.68,1
17/10/2024,isometric,sprint,acceleration,0.72,1
18/10/2024,dynamic,jump,pre-load,0.5375,1
25/10/2024,isometric,jump,pre-load,0.6935,1
29/10/2024,isometric,jump,take off,0.444,1
07/11/2024,dynamic,sprint,max velocity,0.64,1
08/11/2024,dynamic,agility,deceleration,0.88,1
16/11/2024,isometric,agility,rotate,0.6795,1
22/11/2024,dynamic,sprint,max velocity,0.662,1
28/11/2024,dynamic,sprint,max velocity,0.662,1
14/12/2024,dynamic,sprint,acceleration,0.498,1
27/12/2024,dynamic,sprint,acceleration,0.498,1
31/12/2024,dynamic,upper body,push,0.498,1
22/01/2025,isometric,jump,take off,0.46,1
29/01/2025,isometric,jump,pre-load,0.79,1
01/02/2025,dynamic,jump,pre-load,0.53,1
12/02/2025,dynamic,sprint,acceleration,0.495,1
17/02/2025,isometric,agility,deceleration,0.955,1
02/03/2025,isometric,upper body,grapple,0.6385,1
02/03/2025,isometric,sprint,acceleration,0.807,1
11/03/2025,isometric,agility,rotate,0.627,1
12/03/2025,dynamic,jump,take off,0.6795,1
15/07/2023,dynamic,agility,deceleration,0.8525,1
27/07/2023,isometric,jump,land,,1
28/07/2023,isometric,agility,acceleration,,1
04/08/2023,isometric,upper body,pull,,1
15/08/2023,dynamic,agility,acceleration,0.3395,1
29/08/2023,isometric,jump,land,,1
08/09/2023,isometric,agility,rotate,,1
18/09/2023,dynamic,jump,land,0.69,1
22/09/2023,isometric,jump,pre-load,0.52,1
28/09/2023,isometric,jump,pre-load,0.52,1
30/09/2023,isometric,upper body,grapple,,1
08/10/2023,dynamic,upper body,push,0.4305,1
19/10/2023,isometric,agility,deceleration,1.038,1
21/10/2023,isometric,agility,acceleration,0.52,1
30/10/2023,dynamic,jump,take off,0.651,1
01/11/2023,isometric,jump,pre-load,0.52,1
01/11/2023,isometric,upper body,push,0.67,1
02/11/2023,dynamic,jump,pre-load,0.4985,1
02/11/2023,dynamic,agility,deceleration,0.871,1
19/11/2023,isometric,upper body,pull,,1
23/11/2023,isometric,sprint,acceleration,0.52,1
30/11/2023,isometric,upper body,grapple,,1
01/12/2023,dynamic,agility,acceleration,0.43,1
09/12/2023,dynamic,jump,take off,0.6355,1
11/12/2023,isometric,sprint,max velocity,,1
13/12/2023,isometric,agility,acceleration,0.52,1
19/12/2023,dynamic,jump,take off,0.6355,1
20/12/2023,isometric,upper body,pull,,1
21/12/2023,isometric,sprint,acceleration,0.52,1
25/12/2023,isometric,jump,pre-load,0.52,1
02/01/2024,dynamic,sprint,acceleration,0.426,1
03/01/2024,isometric,agility,acceleration,0.52,1
03/01/2024,isometric,sprint,max velocity,,1
10/01/2024,isometric,sprint,max velocity,,1
14/01/2024,isometric,agility,rotate,,1
15/01/2024,isometric,agility,deceleration,1.138,1
03/02/2024,isometric,jump,take off,,1
08/02/2024,dynamic,agility,acceleration,0.4445,1
09/02/2024,isometric,agility,acceleration,0.52,1
23/02/2024,isometric,jump,take off,,1
27/02/2024,dynamic,jump,pre-load,0.479,1
29/02/2024,isometric,jump,land,,1
04/03/2024,dynamic,agility,deceleration,0.89,1
04/03/2024,isometric,agility,rotate,,1
06/03/2024,isometric,agility,deceleration,1.148,1
07/03/2024,isometric,agility,deceleration,1.138,1
16/03/2024,isometric,sprint,max velocity,,1
12/04/2024,isometric,jump,take off,,1
13/04/2024,isometric,agility,deceleration,1.1365,1
21/04/2024,dynamic,upper body,pull,0.89,1
23/04/2024,isometric,sprint,acceleration,0.52,1
24/04/2024,isometric,sprint,acceleration,0.52,1
29/04/2024,dynamic,jump,take off,0.6395,1
01/05/2024,dynamic,upper body,push,0.43,1
23/05/2024,isometric,jump,land,,1
05/06/2024,isometric,sprint,max velocity,0.1995,1
27/06/2024,dynamic,sprint,max velocity,0.625,1
07/07/2024,isometric,agility,rotate,,1
13/07/2024,isometric,upper body,grapple,-0.1675,1
15/07/2024,isometric,jump,land,0.3975,1
19/07/2024,dynamic,sprint,acceleration,0.488,1
21/07/2024,isometric,sprint,acceleration,0.685,1
09/08/2024,dynamic,jump,land,0.652,1
28/08/2024,isometric,upper body,pull,,1
28/08/2024,isometric,sprint,max velocity,0.67,1
01/09/2024,isometric,agility,acceleration,0.731,1
05/09/2024,dynamic,upper body,pull,0.9,1
09/09/2024,isometric,upper body,grapple,0.6315,1
11/09/2024,isometric,upper body,pull,,1
12/09/2024,isometric,upper body,grapple,0.6315,1
15/09/2024,isometric,sprint,acceleration,0.7275,1
07/10/2024,dynamic,sprint,max velocity,0.6745,1
08/10/2024,isometric,agility,deceleration,0.869,1
26/10/2024,dynamic,jump,take off,0.69,1
12/11/2024,isometric,upper body,push,0.936,1
25/11/2024,isometric,upper body,grapple,0.6795,1
28/11/2024,dynamic,jump,pre-load,0.57,1
01/12/2024,isometric,jump,land,0.438,1
04/12/2024,dynamic,upper body,pull,0.876,1
10/12/2024,isometric,agility,rotate,0.681,1
12/12/2024,isometric,upper body,pull,0.46,1
14/12/2024,isometric,jump,land,0.4,1
17/12/2024,isometric,agility,acceleration,0.796,1
10/01/2025,isometric,upper body,grapple,0.6675,1
14/01/2025,dynamic,sprint,max velocity,0.67,1
21/01/2025,isometric,jump,land,0.46,1
28/01/2025,isometric,agility,deceleration,0.961,1
14/02/2025,isometric,jump,pre-load,0.79,1
14/02/2025,isometric,agility,acceleration,0.79,1
15/02/2025,isometric,upper body,pull,0.805,1
18/02/2025,dynamic,upper body,push,0.495,1
19/02/2025,isometric,jump,pre-load,0.787,1
20/02/2025,isometric,sprint,max velocity,0.707,1
22/02/2025,isometric,sprint,acceleration,0.79,1
28/02/2025,dynamic,jump,pre-load,0.5225,1
13/07/2023,isometric,agility,rotate,,1
14/07/2023,isometric,sprint,acceleration,,1
24/07/2023,dynamic,sprint,acceleration,0.33,1
29/07/2023,dynamic,jump,land,0.69,1
29/07/2023,isometric,sprint,max velocity,,1
31/07/2023,dynamic,upper body,push,0.395,1
02/08/2023,isometric,upper body,pull,,1
04/08/2023,dynamic,upper body,push,0.39,1
10/08/2023,isometric,upper body,pull,,1
21/08/2023,isometric,upper body,pull,,1
25/08/2023,isometric,agility,acceleration,,1
28/08/2023,isometric,upper body,grapple,,1
02/09/2023,dynamic,jump,land,0.69,1
06/09/2023,dynamic,jump,take off,0.7,1
14/09/2023,dynamic,sprint,acceleration,0.388,1
03/10/2023,dynamic,agility,acceleration,0.4305,1
06/10/2023,dynamic,jump,land,0.6615,1
12/10/2023,dynamic,sprint,acceleration,0.4305,1
15/10/2023,isometric,agility,acceleration,0.52,1
19/10/2023,isometric,upper body,grapple,,1
27/10/2023,isometric,jump,pre-load,0.52,1
30/10/2023,isometric,upper body,push,0.67,1
03/11/2023,isometric,upper body,push,0.67,1
11/11/2023,isometric,sprint,acceleration,0.52,1
11/11/2023,dynamic,sprint,max velocity,0.6475,1
30/11/2023,dynamic,jump,land,0.688,1
30/11/2023,isometric,upper body,pull,,1
14/12/2023,isometric,agility,acceleration,0.52,1
18/12/2023,dynamic,jump,pre-load,0.47,1
24/12/2023,isometric,upper body,pull,,1
06/01/2024,dynamic,jump,pre-load,0.484,1
14/01/2024,isometric,sprint,max velocity,,1
26/01/2024,dynamic,sprint,max velocity,0.646,1
02/02/2024,isometric,jump,land,,1
05/02/2024,dynamic,upper body,pull,0.899,1
06/02/2024,isometric,agility,deceleration,1.148,1
13/02/2024,dynamic,jump,pre-load,0.507,1
14/02/2024,isometric,agility,rotate,,1
23/02/2024,isometric,agility,rotate,,1
09/03/2024,isometric,sprint,acceleration,0.52,1
15/03/2024,isometric,agility,deceleration,1.138,1
17/03/2024,isometric,upper body,pull,,1
26/03/2024,isometric,sprint,acceleration,0.52,1
07/04/2024,isometric,upper body,grapple,,1
14/04/2024,isometric,agility,acceleration,0.52,1
20/04/2024,dynamic,jump,land,0.655,1
23/04/2024,dynamic,agility,acceleration,0.43,1
06/05/2024,isometric,agility,rotate,,1
07/05/2024,dynamic,jump,land,0.664,1
17/05/2024,isometric,jump,land,,1
18/05/2024,dynamic,upper body,pull,0.876,1
22/05/2024,dynamic,agility,acceleration,0.43,1
26/05/2024,isometric,jump,land,,1
30/05/2024,isometric,jump,pre-load,0.49,1
30/05/2024,isometric,agility,deceleration,1.1365,1
21/06/2024,dynamic,jump,pre-load,0.4655,1
29/06/2024,isometric,agility,deceleration,1.1365,1
11/07/2024,dynamic,agility,acceleration,0.491,1
17/07/2024,dynamic,jump,pre-load,0.5175,1
17/07/2024,dynamic,sprint,max velocity,0.6725,1
09/08/2024,isometric,agility,rotate,0.384,1
30/08/2024,dynamic,jump,land,0.641,1
31/08/2024,isometric,upper body,push,0.945,1
03/09/2024,isometric,agility,deceleration,0.9475,1
11/09/2024,dynamic,jump,land,0.6495,1
11/09/2024,dynamic,upper body,push,0.4955,1
12/09/2024,dynamic,jump,land,0.6495,1
21/09/2024,dynamic,agility,deceleration,0.9,1
21/09/2024,isometric,agility,rotate,0.613,1
28/09/2024,isometric,agility,rotate,0.627,1
08/10/2024,dynamic,agility,acceleration,0.498,1
09/10/2024,dynamic,sprint,max velocity,0.67,1
16/10/2024,isometric,agility,acceleration,0.72,1
25/10/2024,dynamic,jump,land,0.666,1
28/10/2024,dynamic,upper body,pull,0.88,1
04/11/2024,isometric,sprint,max velocity,0.68,1
05/11/2024,isometric,sprint,max velocity,0.68,1
06/11/2024,isometric,jump,pre-load,0.677,1
13/12/2024,dynamic,upper body,push,0.498,1
21/12/2024,isometric,upper body,grapple,0.68,1
23/12/2024,isometric,upper body,grapple,0.6705,1
21/01/2025,isometric,upper body,push,0.918,1
26/01/2025,dynamic,jump,take off,0.69,1
27/01/2025,isometric,agility,acceleration,0.7475,1
08/02/2025,isometric,upper body,pull,0.805,1
17/02/2025,isometric,upper body,grapple,0.6385,1
04/03/2025,isometric,upper body,pull,0.854,1
09/03/2025,isometric,jump,pre-load,0.787,1
10/03/2025,dynamic,agility,acceleration,0.495,1
11/07/2023,dynamic,agility,deceleration,0.867,1
13/07/2023,isometric,agility,deceleration,1.01,1
20/07/2023,isometric,sprint,max velocity,,1
30/07/2023,dynamic,upper body,push,0.395,1
19/08/2023,isometric,jump,take off,,1
28/08/2023,isometric,agility,rotate,,1
07/09/2023,dynamic,agility,deceleration,0.877,1
08/09/2023,dynamic,sprint,max velocity,0.5845,1
15/09/2023,dynamic,jump,take off,0.7085,1
16/09/2023,isometric,upper body,grapple,,1
24/09/2023,isometric,jump,pre-load,0.52,1
24/09/2023,dynamic,agility,acceleration,0.4305,1
30/09/2023,dynamic,agility,acceleration,0.4305,1
03/10/2023,isometric,agility,deceleration,1.0395,1
16/10/2023,isometric,agility,deceleration,1.038,1
28/10/2023,dynamic,agility,acceleration,0.4305,1
09/11/2023,isometric,agility,deceleration,1.038,1
16/11/2023,isometric,sprint,acceleration,0.52,1
21/11/2023,isometric,jump,land,,1
30/11/2023,isometric,upper body,push,0.67,1
01/12/2023,dynamic,sprint,max velocity,0.6475,1
12/12/2023,isometric,sprint,acceleration,0.52,1
15/12/2023,isometric,upper body,push,0.664,1
16/12/2023,isometric,upper body,grapple,,1
19/12/2023,dynamic,sprint,max velocity,0.6475,1
17/01/2024,isometric,agility,acceleration,0.52,1
25/01/2024,isometric,sprint,max velocity,,1
27/01/2024,isometric,jump,land,,1
03/02/2024,dynamic,jump,land,0.668,1
05/02/2024,dynamic,agility,deceleration,0.899,1
06/02/2024,isometric,upper body,pull,,1
08/02/2024,isometric,agility,acceleration,0.52,1
10/02/2024,dynamic,sprint,acceleration,0.4345,1
12/02/2024,isometric,jump,land,,1
17/02/2024,dynamic,agility,acceleration,0.4345,1
21/02/2024,dynamic,sprint,acceleration,0.4345,1
07/03/2024,isometric,upper body,pull,,1
08/03/2024,isometric,upper body,pull,,1
14/03/2024,isometric,agility,deceleration,1.138,1
15/03/2024,isometric,sprint,max velocity,,1
20/03/2024,isometric,upper body,grapple,,1
24/03/2024,isometric,upper body,grapple,,1
02/04/2024,dynamic,upper body,push,0.44,1
18/04/2024,dynamic,sprint,acceleration,0.43,1
23/04/2024,dynamic,agility,deceleration,0.89,1
28/04/2024,isometric,agility,deceleration,1.1365,1
11/05/2024,dynamic,sprint,acceleration,0.43,1
21/05/2024,isometric,upper body,push,0.704,1
07/06/2024,isometric,sprint,acceleration,0.49,1
14/06/2024,isometric,sprint,acceleration,0.49,1
17/06/2024,isometric,upper body,pull,,1
28/06/2024,isometric,agility,rotate,,1
29/06/2024,isometric,agility,rotate,,1
06/07/2024,isometric,jump,pre-load,0.46,1
30/07/2024,isometric,upper body,push,0.96,1
10/08/2024,isometric,upper body,pull,,1
16/08/2024,dynamic,upper body,push,0.428,1
12/09/2024,isometric,jump,pre-load,0.7275,1
23/09/2024,isometric,agility,acceleration,0.72,1
26/09/2024,isometric,upper body,pull,,1
29/09/2024,dynamic,upper body,push,0.494,1
01/10/2024,dynamic,jump,take off,0.6955,1
04/10/2024,isometric,agility,deceleration,0.86,1
05/10/2024,isometric,jump,pre-load,0.6925,1
18/10/2024,isometric,jump,pre-load,0.72,1
22/10/2024,isometric,agility,acceleration,0.6935,1
07/11/2024,dynamic,jump,pre-load,0.57,1
09/11/2024,dynamic,sprint,acceleration,0.47,1
10/11/2024,dynamic,agility,deceleration,0.88,1
21/11/2024,isometric,jump,take off,0.444,1
22/11/2024,isometric,agility,rotate,0.6795,1
01/12/2024,isometric,agility,acceleration,0.79,1
